"ZONA";"ICDO";"SEXE";"ANY";"M01";"M02";"M03";"M04";"M05";"M06";"M07";"M08";"M09";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18"
"R0003";90;1;2001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"R0003";90;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";90;1;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0003";90;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"R0003";90;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"R0003";90;1;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
"R0003";90;1;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";90;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";90;2;1986;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"R0003";90;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"R0003";90;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0003";90;2;1993;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0003";90;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R0003";90;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";90;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";90;2;2000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"R0003";90;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";90;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";90;2;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";90;2;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";90;2;2006;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"R0003";90;2;2007;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"R0003";90;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"R0003";91;1;1980;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;0;0
"R0003";91;1;1981;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1
"R0003";91;1;1982;0;1;0;0;1;0;1;0;0;0;0;0;0;0;2;1;0;1
"R0003";91;1;1983;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0
"R0003";91;1;1984;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0
"R0003";91;1;1985;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;1;1;0
"R0003";91;1;1986;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;1;0
"R0003";91;1;1987;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2
"R0003";91;1;1988;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1;2;0;0
"R0003";91;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;0;1;1
"R0003";91;1;1990;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;3;0
"R0003";91;1;1991;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;2;0
"R0003";91;1;1992;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0
"R0003";91;1;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;5;0
"R0003";91;1;1994;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;1;1
"R0003";91;1;1995;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;3
"R0003";91;1;1996;0;0;0;0;0;0;1;0;1;0;0;0;0;2;3;2;0;2
"R0003";91;1;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";91;1;1998;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2;1
"R0003";91;1;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;4;1
"R0003";91;1;2000;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;2;3
"R0003";91;1;2001;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;2;0;1
"R0003";91;1;2002;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;2
"R0003";91;1;2003;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;5
"R0003";91;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;2
"R0003";91;1;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0
"R0003";91;1;2006;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;3;2
"R0003";91;1;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
"R0003";91;1;2008;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;3;2;2
"R0003";91;1;2009;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4
"R0003";91;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;3;2
"R0003";91;1;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1
"R0003";91;2;1980;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"R0003";91;2;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"R0003";91;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0
"R0003";91;2;1983;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"R0003";91;2;1984;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"R0003";91;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";91;2;1986;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
"R0003";91;2;1987;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0
"R0003";91;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
"R0003";91;2;1989;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0
"R0003";91;2;1990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0
"R0003";91;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";91;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"R0003";91;2;1993;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;2
"R0003";91;2;1994;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;2;3;0
"R0003";91;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0
"R0003";91;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;3
"R0003";91;2;1997;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0
"R0003";91;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0
"R0003";91;2;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1
"R0003";91;2;2000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;1
"R0003";91;2;2001;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
"R0003";91;2;2002;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;1
"R0003";91;2;2003;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;2
"R0003";91;2;2004;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;2
"R0003";91;2;2005;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;0
"R0003";91;2;2006;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;2
"R0003";91;2;2007;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;4
"R0003";91;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4
"R0003";91;2;2009;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;3
"R0003";91;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1
"R0003";91;2;2011;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4;2
"R0003";92;1;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";92;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0003";92;1;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";92;1;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";92;1;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";92;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"R0003";92;1;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0003";92;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";92;2;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";92;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";92;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"R0003";92;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"R0003";93;1;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";93;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1
"R0003";93;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"R0003";93;1;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2
"R0003";93;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0
"R0003";93;1;2007;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1
"R0003";93;1;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"R0003";93;1;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"R0003";93;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";93;1;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";93;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";93;2;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";93;2;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0003";93;2;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";93;2;2005;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"R0003";93;2;2007;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"R0003";93;2;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
"R0003";93;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
"R0003";93;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";93;2;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1
"R0003";94;1;1980;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;1;0
"R0003";94;1;1981;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1
"R0003";94;1;1982;0;1;0;0;1;0;1;0;0;0;0;0;1;1;4;1;0;1
"R0003";94;1;1983;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;0
"R0003";94;1;1984;0;0;0;0;0;0;0;1;0;0;0;1;3;0;3;2;1;0
"R0003";94;1;1985;0;0;0;0;0;1;0;0;0;0;0;4;1;3;0;1;1;1
"R0003";94;1;1986;0;0;0;1;0;1;2;0;0;0;1;0;1;4;3;2;2;0
"R0003";94;1;1987;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;2;1;2
"R0003";94;1;1988;0;0;0;0;0;0;0;0;1;0;1;2;1;5;1;3;0;2
"R0003";94;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;5;6;2;4;1;1
"R0003";94;1;1990;1;0;0;0;0;0;0;0;0;0;0;1;1;3;4;1;6;0
"R0003";94;1;1991;0;0;0;0;0;0;0;1;0;0;0;0;4;3;1;4;3;1
"R0003";94;1;1992;0;0;0;0;0;1;0;0;0;0;1;0;3;2;1;2;2;1
"R0003";94;1;1993;0;0;0;0;0;1;0;0;0;2;0;0;1;3;3;1;5;1
"R0003";94;1;1994;1;0;0;0;0;1;0;0;0;2;0;1;2;3;1;5;4;1
"R0003";94;1;1995;0;0;0;0;0;0;1;0;0;0;0;0;4;3;2;1;3;3
"R0003";94;1;1996;0;0;0;0;0;0;1;0;1;0;0;0;0;2;5;3;1;3
"R0003";94;1;1997;1;0;0;0;0;0;0;0;0;0;0;2;2;1;3;2;1;2
"R0003";94;1;1998;0;2;0;1;0;0;0;0;0;0;1;0;1;3;3;2;3;1
"R0003";94;1;1999;0;0;0;0;0;1;0;0;0;0;2;1;2;5;1;3;7;1
"R0003";94;1;2000;0;0;0;0;0;0;0;0;0;1;1;0;1;2;2;4;4;4
"R0003";94;1;2001;0;0;0;0;0;0;0;0;2;1;1;0;0;2;5;6;2;1
"R0003";94;1;2002;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;10;1;4
"R0003";94;1;2003;0;0;0;0;0;0;0;0;0;1;1;2;2;2;4;2;7;8
"R0003";94;1;2004;0;0;0;1;0;0;0;1;1;0;0;0;0;3;4;9;3;3
"R0003";94;1;2005;0;0;0;0;0;0;0;0;0;1;0;0;1;5;3;1;5;3
"R0003";94;1;2006;0;0;0;0;0;0;0;0;0;1;2;0;3;1;3;1;6;3
"R0003";94;1;2007;0;0;0;0;0;0;0;0;0;0;0;1;2;2;5;3;4;3
"R0003";94;1;2008;0;0;0;0;0;0;0;0;2;1;0;0;4;1;4;5;3;4
"R0003";94;1;2009;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;3;6;6
"R0003";94;1;2010;0;0;0;0;1;0;0;1;0;0;0;1;1;1;6;4;8;3
"R0003";94;1;2011;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;4;3;4
"R0003";94;2;1980;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0
"R0003";94;2;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1
"R0003";94;2;1982;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;1;0
"R0003";94;2;1983;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;0
"R0003";94;2;1984;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0
"R0003";94;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0
"R0003";94;2;1986;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;2;0
"R0003";94;2;1987;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;2;3;0
"R0003";94;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;1;3
"R0003";94;2;1989;0;0;0;0;1;0;0;0;3;1;0;1;1;2;1;0;0;2
"R0003";94;2;1990;0;1;0;0;1;0;0;0;0;2;0;1;0;4;2;3;2;2
"R0003";94;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0
"R0003";94;2;1992;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;2;4;0
"R0003";94;2;1993;0;0;0;0;0;0;0;0;0;1;0;1;2;3;1;4;0;2
"R0003";94;2;1994;0;0;0;3;0;1;0;0;0;1;1;1;2;1;2;3;5;0
"R0003";94;2;1995;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;7;3;1
"R0003";94;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;1;3;3
"R0003";94;2;1997;1;0;1;0;0;0;0;0;0;1;0;0;1;0;2;3;3;1
"R0003";94;2;1998;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;2;3;0
"R0003";94;2;1999;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;4;3;5
"R0003";94;2;2000;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;4;5;3
"R0003";94;2;2001;0;0;0;0;0;0;1;0;0;1;0;0;1;4;1;5;3;2
"R0003";94;2;2002;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;3;4;5
"R0003";94;2;2003;0;0;0;0;1;0;2;0;0;0;0;0;0;2;4;5;2;5
"R0003";94;2;2004;0;0;0;0;0;0;1;0;1;0;1;0;1;1;8;1;3;5
"R0003";94;2;2005;0;0;0;0;0;0;0;0;1;0;0;1;2;2;3;7;4;2
"R0003";94;2;2006;0;0;0;0;0;0;0;0;0;0;1;0;2;0;4;3;4;3
"R0003";94;2;2007;0;0;0;0;0;0;0;0;1;0;1;0;0;1;4;1;2;10
"R0003";94;2;2008;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;5;8;7
"R0003";94;2;2009;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;4;3;6
"R0003";94;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;7;9;3
"R0003";94;2;2011;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;7;8;3
"R0003";95;1;1980;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0
"R0003";95;1;1981;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
"R0003";95;1;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"R0003";95;1;1983;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
"R0003";95;1;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0
"R0003";95;1;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
"R0003";95;1;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;2
"R0003";95;1;1988;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"R0003";95;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"R0003";95;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"R0003";95;1;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";95;1;1992;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"R0003";95;1;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95;1;1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";95;1;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";95;1;2000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"R0003";95;1;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0003";95;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95;1;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"R0003";95;1;2006;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
"R0003";95;1;2007;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"R0003";95;1;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95;1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
"R0003";95;1;2011;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"R0003";95;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
"R0003";95;2;1981;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;3;1
"R0003";95;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2
"R0003";95;2;1983;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0003";95;2;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"R0003";95;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6
"R0003";95;2;1986;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;2
"R0003";95;2;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;5
"R0003";95;2;1988;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3
"R0003";95;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0
"R0003";95;2;1990;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1
"R0003";95;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
"R0003";95;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"R0003";95;2;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2
"R0003";95;2;1994;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"R0003";95;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"R0003";95;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
"R0003";95;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
"R0003";95;2;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"R0003";95;2;2001;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
"R0003";95;2;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";95;2;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"R0003";95;2;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";95;2;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";95;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2
"R0003";95;2;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0003";95;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
"R0003";95;2;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0003";95;2;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";95,1;1;1981;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"R0003";95,1;1;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";95,1;1;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";95,1;1;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R0003";95,1;1;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95,1;1;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95,1;1;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";95,1;1;1992;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"R0003";95,1;1;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95,1;1;1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";95,1;1;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95,1;1;2006;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"R0003";95,1;2;1980;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"R0003";95,1;2;1981;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1
"R0003";95,1;2;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
"R0003";95,1;2;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
"R0003";95,1;2;1986;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1
"R0003";95,1;2;1987;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2
"R0003";95,1;2;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3
"R0003";95,1;2;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"R0003";95,1;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"R0003";95,1;2;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"R0003";95,1;2;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";95,1;2;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"R0003";95,1;2;1994;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"R0003";95,1;2;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";95,1;2;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"R0003";95,1;2;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95,1;2;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"R0003";95,1;2;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"R0003";95,1;2;2001;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"R0003";95,1;2;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"R0003";95,1;2;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R0003";95,1;2;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";95,1;2;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R0003";95,1;2;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R0003";96;1;1980;0;0;0;0;0;0;0;1;0;0;0;1;2;0;2;2;1;0
"R0003";96;1;1981;0;0;0;0;0;0;1;0;0;1;0;1;1;1;4;1;0;0
"R0003";96;1;1982;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2
"R0003";96;1;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"R0003";96;1;1984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1
"R0003";96;1;1985;0;0;0;0;0;0;0;0;0;0;2;0;2;1;2;2;1;1
"R0003";96;1;1986;0;0;0;0;0;0;0;0;0;3;0;0;3;1;3;3;2;2
"R0003";96;1;1987;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;5;2;1
"R0003";96;1;1988;0;0;0;0;0;0;0;0;1;0;0;4;0;3;3;4;1;0
"R0003";96;1;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;3;2;0
"R0003";96;1;1990;0;0;0;0;0;0;0;0;0;0;1;2;2;1;3;2;2;1
"R0003";96;1;1991;0;0;0;0;0;0;0;0;0;1;3;0;1;3;1;4;3;2
"R0003";96;1;1992;0;0;0;0;0;0;1;0;1;2;0;1;3;3;4;0;5;1
"R0003";96;1;1993;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;3;4;2
"R0003";96;1;1994;0;0;0;0;0;0;0;0;1;0;0;3;0;3;2;4;1;2
